Id,Text,Tags,Label,LabelNum
62780158,"Expected object of device type cuda but got device type cpu for argument #2 'mat2' in call to _th_mm. I recently have access to a GPU and have tried to run my code but there is an error. I've read about adding .cuda() to the layers could help but I have ran similar code without the ""qml"" part and it worked just fine without changing the layer (with cuda I mean). For the sake of brevity, I only added the class for the neural network and the entire loop of the code. The missing part of the code is for other aspects. But if there is a need for the rest of the code, I would be happy to include everything. Code: class DQN(nn.Module): def __init__(self, img_height, img_width): super().__init__() self.flatten = nn.Flatten() self.fc1 = nn.Linear(in_features=img_height * img_width * 3, out_features=12) self.fc2 = nn.Linear(in_features=12, out_features=8) # self.fc3 = nn.Linear(in_features=10, out_features=8) self.clayer_in = torch.nn.Linear(in_features=8, out_features=wires) self.clayer_out = torch.nn.Linear(wires, out_dim) dev = qml.device('strawberryfields.fock', wires=wires, cutoff_dim=3) self.layer_qnode = qml.QNode(layer, dev) weights = qml.init.cvqnn_layers_all(n_quantum_layers, wires) weight_shapes = {""w{}"".format(i): w.shape for i, w in enumerate(weights)} self.qlayer = qml.qnn.TorchLayer(self.layer_qnode, weight_shapes) def forward(self, t): t = self.flatten(t) t = self.fc1(t) t = self.fc2(t) # t = self.fc3(t) t = self.clayer_in(t) t = self.qlayer(t) t = self.clayer_out(t) t = t.sigmoid() return t device = torch.device(""cuda"" if torch.cuda.is_available() else ""cpu"") #print(device) em = CartPoleEnvManager(device) strategy = EpsilonGreedyStrategy(eps_start, eps_end, eps_decay) agent = Agent(strategy, em.num_actions_available(), device) memory = ReplayMemory(memory_size) #learning_rate = LearningRate(lr_start,lr_end,lr_decay) #learn = lr(learning_rate) policy_net = DQN(em.get_screen_height(), em.get_screen_width()).to(device) target_net = DQN(em.get_screen_height(), em.get_screen_width()).to(device) target_net.load_state_dict(policy_net.state_dict()) target_net.eval() #tells pytorch that target_net is only used for inference, not training optimizer = optim.Adam(params=policy_net.parameters(), lr=0.01) i = 0 episode_durations = [] for episode in range(num_episodes): #iterate over each episode program_starts = time.time() em.reset() state = em.get_state() for timestep in count(): action = agent.select_action(state, policy_net) reward = em.take_action(action) next_state = em.get_state() memory.push(Experience(state, action, next_state, reward)) state = next_state #i+=1 #print(i) if memory.can_provide_sample(batch_size): scheduler = torch.optim.lr_scheduler.StepLR(optimizer, step_size=100, gamma=0.9) experiences = memory.sample(batch_size) states, actions, rewards, next_states = extract_tensors(experiences) current_q_values = QValues.get_current(policy_net, states, actions) next_q_values = QValues.get_next(target_net, next_states) #will get the max qvalues of the next state, q values of next state are used via next state target_q_values = (next_q_values * gamma) + rewards loss = F.mse_loss(current_q_values, target_q_values.unsqueeze(1)) optimizer.zero_grad() # sets the gradiesnt of all weights n biases in policy_net to zero loss.backward() #computes gradient of loss with respect to all weights n biases in the policy net optimizer.step() # updates the weights n biases with the gradients that were computed form loss.backwards scheduler.step() if em.done: episode_durations.append(timestep) plot(episode_durations, 100) break if episode % target_update == 0: target_net.load_state_dict(policy_net.state_dict()) now = time.time() print(""Episode hat {0} Sekunden gedauert"".format(now - program_starts)) em.close() And the error: Traceback (most recent call last): File ""qdqn.py"", line 328, in <module> loss.backward() #computes gradient of loss with respect to all weights n biases in the policy net File ""/home/ubuntu/anaconda3/envs/gymm/lib/python3.8/site-packages/torch/tensor.py"", line 198, in backward torch.autograd.backward(self, gradient, retain_graph, create_graph) File ""/home/ubuntu/anaconda3/envs/gymm/lib/python3.8/site-packages/torch/autograd/__init__.py"", line 98, in backward Variable._execution_engine.run_backward( RuntimeError: Expected object of device type cuda but got device type cpu for argument #2 'mat2' in call to _th_mm",|python|pytorch|gpu|,gpu,3
62887574,"Can numpy arrays run in GPUs?. I am using PyTorch. I have the following code: import numpy as np import torch X = np.array([[1, 3, 2, 3], [2, 3, 5, 6], [1, 2, 3, 4]]) X = torch.DoubleTensor(X).cuda() X_split = np.array_split(X.numpy(), indices_or_sections = 2, axis = 0) X_split but I am getting this error: --------------------------------------------------------------------------- TypeError Traceback (most recent call last) <ipython-input-121-870b5d3f67b6> in <module>() ----> 1 X_prime_class_split = np.array_split(X_prime_class.numpy(), 2 indices_or_sections = 2, 3 axis = 0) 4 X_prime_class_split TypeError: can't convert cuda:0 device type tensor to numpy. Use Tensor.cpu() to copy the tensor to host memory first. The error message is clear and I know how to fix this error by just including .cpu(), ie. X_prime_class.cpu().numpy(). I am just curious to know if this confirms that numpy arrays cannot run in GPUs/Cuda?",|python|numpy|pytorch|gpu|,gpu,3
62957334,"Keras loss gets stuck at one point CNN. I have 12k rgb images with 6 in one group of 100x100. So I used Conv3d with shape (-1,100,100,3,6) As an output, I have boolean (0 or 1) So what I did is, I kept few CNN layers at first, flatten it for DNN layer and at lastly apply sigmoid activation function to get result from 0 to 1. I have first 400 image with bool output 1 and other 1600 images with bool output 0. So I wrote this code import numpy as np from tensorflow.contrib.keras import models,layers,losses,optimizers x=np.load('features.npy') y=np.zeros(2000) y[:400]=1 model = models.Sequential() model.add(layers.Conv3D(32, (3,3,3), input_shape=(100,100,3,6),activation='linear',padding='same')) model.add(layers.MaxPool3D((2,2,2),padding='same')) model.add(layers.Conv3D(32, (3,3,3),activation='linear',padding='same')) model.add(layers.MaxPool3D((2,2,2),padding='same')) model.add(layers.Conv3D(32, (3,3,3),activation='linear',padding='same')) model.add(layers.Flatten()) model.add(layers.Dense(10, activation='linear')) model.add(layers.Dense(units=1,activation='sigmoid')) model.compile(optimizer=optimizers.Nadam(),loss=losses.mean_absolute_percentage_error) model.fit(x,y,epochs=10,shuffle=True,batch_size=20) model.fit(x,y,epochs=100,shuffle=True,batch_size=20) model.save_weights(""model0.h5"") print(""Saved model to disk"") but the problem is, when applied sigmoid or any function which maps to limited space, the model always gives output as 0 or 1 and the loss always stays at 20 when i replace the last activation with linear, the model works great but as the linear function isn't suitable for binary output, it gives loss over a million.",|python|tensorflow|keras|deep-learning|,model,0
63008865,"Load pickle saved GPU tensor with CPU?. I save the last hidden layer of Bert for my following process using pickle on GPU. # output is the last hidden layer of bert, transformed on GPU with open(filename, 'wb') as f: pk.dump(output, f) Is it possible to load it on my person laptop without GPU? I tried following code, but all failed. # 1st try with open(filename, 'rb') as f: torch.load(f, map_location='cpu') # 2nd torch.load(filename, map_location=torch.device('cpu')) All get the following error RuntimeError: Attempting to deserialize object on a CUDA device but torch.cuda.is_available() is False. If you are running on a CPU-only machine, please use torch.load with map_location=torch.device('cpu') to map your storages to the CPU. Is it possible to load the file on my laptop?",|pytorch|gpu|cpu|,gpu,3
63073170,"Test data gives ""Found 0 images in 0 classes"" using flow_from_directory. This is my flow_from_directory code train_image_generator = ImageDataGenerator(rescale=1./255) validation_image_generator = ImageDataGenerator(rescale=1./255) test_image_generator = ImageDataGenerator(rescale=1./255) train_data_gen = train_image_generator.flow_from_directory( train_dir, target_size=(150, 150), batch_size=batch_size, class_mode='binary') val_data_gen =validation_image_generator.flow_from_directory( validation_dir, target_size=(150, 150), batch_size=batch_size, class_mode='binary') test_data_gen = test_image_generator.flow_from_directory( test_dir, target_size=(150, 150), batch_size=batch_size, class_mode='binary', shuffle = False,) And it prints: Found 2000 images belonging to 2 classes. Found 1000 images belonging to 2 classes. Found 0 images belonging to 0 classes. Even though the data exists as I used: !ls /root/.keras/datasets/cats_and_dogs/test Which gives the output: 10.jpg 15.jpg 1.jpg 24.jpg 29.jpg 33.jpg 38.jpg 42.jpg 47.jpg 5.jpg 11.jpg 16.jpg 20.jpg 25.jpg 2.jpg 34.jpg 39.jpg 43.jpg 48.jpg 6.jpg 12.jpg 17.jpg 21.jpg 26.jpg 30.jpg 35.jpg 3.jpg 44.jpg 49.jpg 7.jpg 13.jpg 18.jpg 22.jpg 27.jpg 31.jpg 36.jpg 40.jpg 45.jpg 4.jpg 8.jpg 14.jpg 19.jpg 23.jpg 28.jpg 32.jpg 37.jpg 41.jpg 46.jpg 50.jpg 9.jpg what am I doing wrong or what must be Done?",|machine-learning|keras|conv-neural-network|machine-learning-model|,training,2
63083555,"Binary Crossentropy accuracy of keras model is not changing. I have seen many questions of this problem online, but there are no definitive solutions and my case might be different, as it is with time series data and a LSTM architecture. model = Sequential() model.add(LSTM(50, activation='relu', return_sequences=True, input_shape=(n_steps, n_features))) model.add(LSTM(50, activation='relu')) model.add(Dense(1, activation = 'sigmoid')) model.compile(optimizer='adam', loss='binary_crossentropy',metrics=['accuracy']) Logs: Train on 290 samples, validate on 190 samples Epoch 1/4000 - 1s - loss: 0.6896 - accuracy: 0.5586 - val_loss: 0.6846 - val_accuracy: 0.6105 Epoch 2/4000 - 0s - loss: 0.6890 - accuracy: 0.5586 - val_loss: 0.6843 - val_accuracy: 0.6105 Epoch 3/4000 - 0s - loss: 0.6889 - accuracy: 0.5586 - val_loss: 0.6829 - val_accuracy: 0.6105 Epoch 4/4000 - 0s - loss: 0.6884 - accuracy: 0.5586 - val_loss: 0.6827 - val_accuracy: 0.6105 Epoch 5/4000 - 0s - loss: 0.6883 - accuracy: 0.5586 - val_loss: 0.6825 - val_accuracy: 0.6105 Epoch 6/4000 - 0s - loss: 0.6882 - accuracy: 0.5586 - val_loss: 0.6822 - val_accuracy: 0.6105 Epoch 7/4000 - 0s - loss: 0.6882 - accuracy: 0.5586 - val_loss: 0.6820 - val_accuracy: 0.6105 Epoch 8/4000 - 0s - loss: 0.6880 - accuracy: 0.5586 - val_loss: 0.6818 - val_accuracy: 0.6105 Epoch 9/4000 - 0s - loss: 0.6880 - accuracy: 0.5586 - val_loss: 0.6806 - val_accuracy: 0.6105 Epoch 10/4000 - 0s - loss: 0.6876 - accuracy: 0.5586 - val_loss: 0.6795 - val_accuracy: 0.6105",|python|machine-learning|keras|loss|,training,2
63188879,"model.summary() - AttributeError: 'Tensor' object has no attribute 'summary'. This are my imports: import tensorflow as tf import keras from keras.models import Sequential, Model from keras.layers import Conv2D, Flatten, MaxPooling2D, Dense, Input, Reshape, Concatenate, GlobalAveragePooling2D, BatchNormalization, Dropout, Activation, GlobalMaxPooling2D from keras.utils import Sequence I defined this model: def create_ST_layer(input_shape = (64, 128, 3)): input_img = Input(shape=input_shape) model = Conv2D(48, kernel_size=(5, 5), input_shape = input_shape, strides = (1, 1), activation = ""relu"")(input_img) model = MaxPooling2D(pool_size=(2, 2), strides = (2, 2))(model) model = Conv2D(32, kernel_size=(5, 5), strides = (1, 1), activation = ""relu"")(model) model = MaxPooling2D(pool_size=(2, 2), strides = (2, 2))(model) model = Dense(50, activation = ""relu"")(model) model = Dense(6)(model) return model And created the model by: model = create_ST_layer() When I now try to get the summary of the model: model.summary() I get the following error: --------------------------------------------------------------------------- AttributeError Traceback (most recent call last) <ipython-input-7-5f15418b3570> in <module>() ----> 1 model.summary() AttributeError: 'Tensor' object has no attribute 'summary' Is there something wrong with my imports? Thanks a lot!",|python|tensorflow|keras|error-handling|attributeerror|,api,4
63206710,"Multiply output of Keras layer with a scalar. Pardon me if this is a poorly framed question. This happens to be my first question here. Say I have an output layer in Keras, and I want to multiply the last value (result of sigmoid activation) with a scalar (say 5). (I have attached a code snippet here. Assume all necessary libraries / dependencies included) def create_model(): inp = Input(shape=(561,)) x = Dense(units=1024,input_dim=561)(inp) x = LeakyReLU(0.2)(x) x = Dropout(0.3)(x) x = Dense(units=512)(x) x = LeakyReLU(0.2)(x) x = Dropout(0.3)(x) x = Dense(units=256)(x) x = LeakyReLU(0.2)(x) x = Dense(units=1, activation='sigmoid')(x) m = tf.convert_to_tensor(5) #creating a tensor of value = 5 o = Multiply()([x, m]) #trying to multiply x with o. Doesn't work though! model = Model(inputs=[inp], outputs=[o]) model.compile(loss='binary_crossentropy', optimizer = Adam(lr=0.0002, beta_1=0.5)) return model model = create_model() model.summary() I tried this, and I am getting ""tuple index out of range"" error. I would be glad if someone could help me (i.e in multiplication of last layer's output with a scalar)",|keras|keras-layer|tf.keras|,model,0
63176966,"Adding AdditiveGaussianNoise to a single image - AssertionError: Expected boolean as argument for 'return_batch'. I would like to add AdditiveGaussianNoise (link: https://imgaug.readthedocs.io/en/latest/source/overview/arithmetic.html#additivegaussiannoise) to a single image which I resized before. This is my code: from skimage.io import imread from skimage.transform import resize import imgaug.augmenters as iaa file_name = ""path/to/image.jpg"" resized_img = resize(imread(file_name), (224, 224)) aug = iaa.AdditiveGaussianNoise(scale=(0, 0.2*255)) augmented_image = aug(resized_img) And I get this error message: --------------------------------------------------------------------------- AssertionError Traceback (most recent call last) <ipython-input-20-e4a0b17d4ac4> in <module>() ----> 1 augmented_image =aug(resized_img) 1 frames /usr/local/lib/python3.6/dist-packages/imgaug/augmenters/meta.py in augment(self, return_batch, hooks, **kwargs) 1782 (""Expected boolean as argument for 'return_batch', got type %s. "" 1783 + ""Call augment() only with named arguments, e.g. "" -> 1784 + ""augment(images=<array>)."") % (str(type(return_batch)),) 1785 ) 1786 AssertionError: Expected boolean as argument for 'return_batch', got type <class 'numpy.ndarray'>. Call augment() only with named arguments, e.g. augment(images=<array>). How do I have to amend my code? Thank you very much!",|python|machine-learning|keras|deep-learning|data-augmentation|,api,4
63200848,"Correcting NaN values/loss for ANN in tensorflow. I am running a churn model using tensorflow and running into a NaN loss. Reading around, I found that I probably had some NaN values in my data as was confirmed by print(np.any(np.isnan(X_test))). I tried using def standardize(train, test): mean = np.mean(train, axis=0) std = np.std(train, axis=0)+0.000001 X_train = (train - mean) / std X_test = (test - mean) /std return X_train, X_test But still coming up with NaN values. Here's the full code if it helps: import numpy as np import matplotlib.pyplot as plt import pandas as pd import tensorflow as tf dataset = pd.read_excel('CHURN DATA.xlsx') X = dataset.iloc[:, 2:45].values y = dataset.iloc[:, 45].values from sklearn.preprocessing import LabelEncoder le = LabelEncoder() X[:, 1] = le.fit_transform(X[:,1]) from sklearn.compose import ColumnTransformer from sklearn.preprocessing import OneHotEncoder ct = ColumnTransformer(transformers=[('encoder', OneHotEncoder(),[0])], remainder = 'passthrough') X = np.array(ct.fit_transform(X)) from sklearn.model_selection import train_test_split X_train, X_test, y_train, y_test = train_test_split(X, y, test_size = 0.2) from sklearn.preprocessing import StandardScaler sc = StandardScaler() X_train = sc.fit_transform(X_train) X_test = sc.transform(X_test) ann = tf.keras.models.Sequential() ann.add(tf.keras.layers.Dense(units = 43, activation = 'relu')) ann.add(tf.keras.layers.Dense(units = 43, activation = 'relu')) ann.add(tf.keras.layers.Dense(units = 1, activation = 'sigmoid')) ann.compile(optimizer = 'adam', loss = 'binary_crossentropy', metrics = ['accuracy']) ann.fit(X_train, y_train, batch_size = 256, epochs = 50)",|python|tensorflow|machine-learning|nan|,training,2
63204176,"Pytorch training loss function throws: ""TypeError: 'Tensor' object is not callable"". I use Python 3.x, and pytorch 1.5.0 with a GPU. I am trying to write a simple multinomial logistic regression using mnist data. My issue is the loss() function throws a TypeError: 'Tensor' object is not callable while looping through the training batches. The thing that baffles me is that the error does not show up in the first iteration of the loop, but for the second batch, I get the full error below: Traceback (most recent call last): File ""/snap/pycharm-community/207/plugins/python-ce/helpers/pydev/pydevd.py"", line 1448, in _exec pydev_imports.execfile(file, globals, locals) # execute the script File ""/snap/pycharm-community/207/plugins/python-ce/helpers/pydev/_pydev_imps/_pydev_execfile.py"", line 18, in execfile exec(compile(contents+""\n"", file, 'exec'), glob, loc) File ""/home/pytorch_tutorial/Pytorch_feed_fwd_310720.py"", line 78, in <module> loss = loss(preds,ys) TypeError: 'Tensor' object is not callable The loss() function here is simply loss = nn.CrossEntropyLoss(). The full code is below. Any pointers would be very welcome. for epoch in range(5): running_loss = 0.0 for i, data in enumerate(trainloader, 0): xs, ys = data opt.zero_grad() preds = net(xs) loss = loss(preds,ys) loss.backward() opt.step() # print statistics running_loss += loss.item() if i % 1000 == 999: # print every 1000 mini-batches print('[%d, %5d] loss: %.3f' % (epoch + 1, i + 1, running_loss / 2000)) running_loss = 0.0 print('epoch {}, loss {}'.format(epoch, loss.item())) a=1",|pytorch|tensor|,api,4
63235060,"import efficientnet.keras as efn - AttributeError: module 'keras.utils' has no attribute 'generic_utils'. I am trying to use EfficientNet from https://github.com/qubvel/segmentation_models. So, I installed this via pip: !pip install git+https://github.com/qubvel/segmentation_models Then I tried to import efficientnet.keras: import efficientnet.keras as efn And got this error: --------------------------------------------------------------------------- AttributeError Traceback (most recent call last) <ipython-input-57-61d736540c72> in <module>() ----> 1 import efficientnet.keras as efn 1 frames /usr/local/lib/python3.6/dist-packages/efficientnet/__init__.py in init_keras_custom_objects() 69 } 70 ---> 71 keras.utils.generic_utils.get_custom_objects().update(custom_objects) 72 73 AttributeError: module 'keras.utils' has no attribute 'generic_utils' This is very strange since it worked yesterday without any problems and today in one notebook as well but in the other ones I got this error. Does anyone know what to do?",|python|keras|error-handling|attributeerror|efficientnet|,api,4
63212385,"Keras CNN model accuracy not improving and decreasing over epoch?. Newbie to machine learning here. I'm currently working on a diagnostic machine learning framework using 3D-CNNs on fMRI imaging. My dataset consists of 636 images right now, and I'm trying to distinguish between control and affected (binary classification). However, when I tried to train my model, after every epoch, my accuracy remains at 48.13%, no matter what I do. Additionally, over the epoch, the accuracy decreases from 56% to 48.13%. So far, I have tried: changing my loss functions (poisson, categorical cross entropy, binary cross entropy, sparse categorical cross entropy, mean squared error, mean absolute error, hinge, hinge squared) changing my optimizer (I've tried Adam and SGD) changing the number of layers using weight regularization changing from ReLU to leaky ReLU (I thought perhaps that could help if this was a case of overfitting) Nothing has worked so far. Any tips? Here's my code: #importing important packages import tensorflow as tf import os import keras from keras.models import Sequential from keras.layers import Dense, Flatten, Conv3D, MaxPooling3D, Dropout, BatchNormalization, LeakyReLU import numpy as np from keras.regularizers import l2 from sklearn.utils import compute_class_weight from keras.optimizers import SGD BATCH_SIZE = 64 input_shape=(64, 64, 40, 20) # Create the model model = Sequential() model.add(Conv3D(64, kernel_size=(3,3,3), activation='relu', input_shape=input_shape, kernel_regularizer=l2(0.005), bias_regularizer=l2(0.005), data_format = 'channels_first', padding='same')) model.add(MaxPooling3D(pool_size=(2, 2, 2))) model.add(Conv3D(64, kernel_size=(3,3,3), activation='relu', input_shape=input_shape, kernel_regularizer=l2(0.005), bias_regularizer=l2(0.005), data_format = 'channels_first', padding='same')) model.add(MaxPooling3D(pool_size=(2, 2, 2))) model.add(BatchNormalization(center=True, scale=True)) model.add(Conv3D(64, kernel_size=(3,3,3), activation='relu', input_shape=input_shape, kernel_regularizer=l2(0.005), bias_regularizer=l2(0.005), data_format = 'channels_first', padding='same')) model.add(MaxPooling3D(pool_size=(2, 2, 2))) model.add(Conv3D(64, kernel_size=(3,3,3), activation='relu', input_shape=input_shape, kernel_regularizer=l2(0.005), bias_regularizer=l2(0.005), data_format = 'channels_first', padding='same')) model.add(MaxPooling3D(pool_size=(2, 2, 2))) model.add(BatchNormalization(center=True, scale=True)) model.add(Flatten()) model.add(BatchNormalization(center=True, scale=True)) model.add(Dense(128, activation='relu', kernel_regularizer=l2(0.01), bias_regularizer=l2(0.01))) model.add(Dropout(0.5)) model.add(Dense(128, activation='sigmoid', kernel_regularizer=l2(0.01), bias_regularizer=l2(0.01))) model.add(Dense(1, activation='softmax', kernel_regularizer=l2(0.01), bias_regularizer=l2(0.01))) # Compile the model model.compile(optimizer = keras.optimizers.sgd(lr=0.000001), loss='poisson', metrics=['accuracy', tf.keras.metrics.Precision(), tf.keras.metrics.Recall()]) # Model Testing history = model.fit(X_train, y_train, batch_size=BATCH_SIZE, epochs=50, verbose=1, shuffle=True)",|python|tensorflow|machine-learning|keras|deep-learning|,model,0
63421764,"Tensorflow-gpu not detecting GPU?. I have tensorflow-gpu version 2.2.0 installed with Anaconda in python 3.7.4, but my code always runs on CPU and It's not able to detect my GPU. physical_devices= tf.config.experimental.list_physical_devices('GPU') print(len(physical_devices)) >>> 0 When I run this: from tensorflow.python.client import device_lib print(device_lib.list_local_devices()) I get: [name: ""/device:CPU:0"" device_type: ""CPU"" memory_limit: 268435456 locality { } incarnation: 6159543114609950707 , name: ""/device:XLA_CPU:0"" device_type: ""XLA_CPU"" memory_limit: 17179869184 locality { } incarnation: 4043157374881641271 physical_device_desc: ""device: XLA_CPU device"" , name: ""/device:XLA_GPU:0"" device_type: ""XLA_GPU"" memory_limit: 17179869184 locality { } incarnation: 1519736160969870434 physical_device_desc: ""device: XLA_GPU device"" ] The XLA_GPU:0 corresponds to the integrated graphics that runs on CPU, because I have tested running my code under with tf.device('/GPU:0'): and Task Manager shows only CPU usage. I checked in my NVIDIA Control Panel -> System Information -> Components and under 3D Settings I have NVCUDA64.dll described as NVIDIA CUDA 11.0.208 Driver. Up to this moment I haven't tried reinstalled tensorflow-gpu, expecting there could be something else that has to be done before.",|python-3.x|tensorflow|gpu|,gpu,3
63515767,"Tensorflow 2.3.0 does not detect GPU. The tensorflow does not detect the GPU card. I have following the procedures suggest at Nvidia website and tensorflow/install/gpu. How can I fix it? I am using the following packages and drives: NVIDIA [nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2019 NVIDIA Corporation Built on Sun_Jul_28_19:12:52_Pacific_Daylight_Time_2019 Cuda compilation tools, release 10.1, V10.1.243][1] Cudnn Version 8.0.2 Tensor Flow Name Version Build Channel tensorflow 2.3.0 pypi_0 pypi tensorflow-addons 0.11.1 pypi_0 pypi tensorflow-estimator 2.3.0 pypi_0 pypi I use the following code to check it; Python 3.7.7 (default, May 6 2020, 11:45:54) [MSC v.1916 64 bit (AMD64)] Type ""copyright"", ""credits"" or ""license"" for more information. IPython 7.17.0 -- An enhanced Interactive Python. from tensorflow.python.client import device_lib device_lib.list_local_devices() Result 2020-08-20 22:58:38.419555: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library cudart64_101.dll Out[1]: [name: ""/device:CPU:0"" device_type: ""CPU"" memory_limit: 268435456 locality { } incarnation: 12639439165040732604, name: ""/device:XLA_CPU:0"" device_type: ""XLA_CPU"" memory_limit: 17179869184 locality { } incarnation: 2249215130251849864 physical_device_desc: ""device: XLA_CPU device"", name: ""/device:XLA_GPU:0"" device_type: ""XLA_GPU"" memory_limit: 17179869184 locality { } incarnation: 7640064762024919839 physical_device_desc: ""device: XLA_GPU device""] 2020-08-20 22:58:38.419555: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library cudart64_101.dll 2020-08-20 22:58:40.332579: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN)to use the following CPU instructions in performance-critical operations: AVX2 To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags. 2020-08-20 22:58:40.340307: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x22481a47710 initialized for platform Host (this does not guarantee that XLA will be used). Devices: 2020-08-20 22:58:40.341741: I tensorflow/compiler/xla/service/service.cc:176] StreamExecutor device (0): Host, Default Version 2020-08-20 22:58:40.342711: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library nvcuda.dll 2020-08-20 22:58:40.362324: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1716] Found device 0 with properties: pciBusID: 0000:01:00.0 name: GeForce GTX 1050 computeCapability: 6.1 coreClock: 1.493GHz coreCount: 5 deviceMemorySize: 4.00GiB deviceMemoryBandwidth: 104.43GiB/s 2020-08-20 22:58:40.362354: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library cudart64_101.dll 2020-08-20 22:58:40.366447: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library cublas64_10.dll 2020-08-20 22:58:40.369790: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library cufft64_10.dll 2020-08-20 22:58:40.370968: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library curand64_10.dll 2020-08-20 22:58:40.374957: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library cusolver64_10.dll 2020-08-20 22:58:40.377382: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library cusparse64_10.dll 2020-08-20 22:58:40.378955: W tensorflow/stream_executor/platform/default/dso_loader.cc:59] Could not load dynamic library 'cudnn64_7.dll'; dlerror: cudnn64_7.dll not found 2020-08-20 22:58:40.378977: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1753] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform. Skipping registering GPU devices... 2020-08-20 22:58:40.455688: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1257] Device interconnect StreamExecutor with strength 1 edge matrix: 2020-08-20 22:58:40.455717: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1263] 0 2020-08-20 22:58:40.455728: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1276] 0: N 2020-08-20 22:58:40.458391: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x22490b5c830 initialized for platform CUDA (this does not guarantee that XLA will be used). Devices: 2020-08-20 22:58:40.458412: I tensorflow/compiler/xla/service/service.cc:176] StreamExecutor device (0): GeForce GTX 1050, Compute Capability 6.1",|python|tensorflow|gpu|,gpu,3
63566232,"RuntimeError: The size of tensor a (1024) must match the size of tensor b (512) at non-singleton dimension 3. I am doing the following operation, energy.masked_fill(mask == 0, float(""-1e20"")) my python traces are below, File ""/usr/local/lib/python3.6/dist-packages/torch/nn/modules/module.py"", line 722, in _call_impl result = self.forward(*input, **kwargs) File ""seq_sum.py"", line 418, in forward enc_src = self.encoder(src, src_mask) File ""/usr/local/lib/python3.6/dist-packages/torch/nn/modules/module.py"", line 722, in _call_impl result = self.forward(*input, **kwargs) File ""seq_sum.py"", line 71, in forward src = layer(src, src_mask) File ""/usr/local/lib/python3.6/dist-packages/torch/nn/modules/module.py"", line 722, in _call_impl result = self.forward(*input, **kwargs) File ""seq_sum.py"", line 110, in forward _src, _ = self.self_attention(src, src, src, src_mask) File ""/usr/local/lib/python3.6/dist-packages/torch/nn/modules/module.py"", line 722, in _call_impl result = self.forward(*input, **kwargs) File ""seq_sum.py"", line 191, in forward energy = energy.masked_fill(mask == 0, float(""-1e20"")) RuntimeError: The size of tensor a (1024) must match the size of tensor b (512) at non-singleton dimension 3 These are my attention layers code, Q = self.fc_q(query) K = self.fc_k(key) V = self.fc_v(value) #Q = [batch size, query len, hid dim] #K = [batch size, key len, hid dim] #V = [batch size, value len, hid dim] # Q = Q.view(batch_size, -1, self.n_heads, self.head_dim).permute(0, 2, 1, 3) # K = K.view(batch_size, -1, self.n_heads, self.head_dim).permute(0, 2, 1, 3) # V = V.view(batch_size, -1, self.n_heads, self.head_dim).permute(0, 2, 1, 3) Q = Q.view(batch_size, -1, self.n_heads, self.head_dim).view(-1, 1024) K = K.view(batch_size, -1, self.n_heads, self.head_dim).view(-1, 1024) V = V.view(batch_size, -1, self.n_heads, self.head_dim).view(-1, 1024) energy = torch.matmul(Q, K.transpose(1,0)) / self.scale I am following below github code to do my seq to seq operation,seq2seq pytorch actual testing code is available on the below location, code to test a seq of 1024 to 1024 output 2nd example tried here I have commented out pos_embedding due CUDA error with large index (RuntimeError: cuda runtime error (59)",|python|pytorch|transformer-model|seq2seq|,tensor,1
